binlogoptype,binlogtime,id,role_id,privilege_id
0,1667973764000000,229608,2235,125
0,1667973764000000,229609,2234,133
0,1667973764000000,229610,2235,133
0,1667973764000000,229611,2234,338
0,1667973764000000,229612,2235,338
0,1667973764000000,229613,2234,354
0,1667973764000000,229614,2235,354
0,1667973764000000,229615,2234,370
0,1667973764000000,229616,2235,370
0,1667973764000000,229617,2234,436
0,1667973764000000,229618,2235,436
0,1667973764000000,229619,2234,438
0,1667973764000000,229620,2235,438
0,1667973764000000,229621,2234,368
0,1667973764000000,229622,2235,368
0,1667973764000000,229624,1654,368
0,1667973764000000,229625,1653,368
0,1667973764000000,229626,2213,368
0,1667973764000000,229659,2236,13
0,1667973764000000,229660,2236,322
0,1667973764000000,229661,2236,321
0,1667973764000000,229662,2236,307
0,1667973764000000,229663,2236,331
0,1667973764000000,229664,2236,309
0,1667973764000000,229665,2236,311
0,1667973764000000,229666,2236,352
0,1667973764000000,229667,2236,349
0,1667973764000000,229668,2236,380
0,1667973764000000,229669,2236,353
0,1667973764000000,229670,2236,376
0,1667973764000000,229671,2236,368
0,1667973764000000,229672,2236,351
0,1667973764000000,229673,2236,392
0,1667973764000000,229674,2236,378
0,1667973764000000,229675,2236,419
0,1667973764000000,229676,1470,13
0,1667973764000000,229677,1470,114
0,1667973764000000,229678,1470,138
0,1667973764000000,229679,1470,342
0,1667973764000000,229680,1470,344
0,1667973764000000,229681,1470,179
0,1667973764000000,229682,1470,347
0,1667973764000000,229683,1470,308
0,1667973764000000,229684,1470,309
0,1667973764000000,229685,1470,312
0,1667973764000000,229686,1470,162
0,1667973764000000,229687,1470,321
0,1667973764000000,229688,1470,350
0,1667973764000000,229689,1470,354
0,1667973764000000,229690,1470,306
0,1667973764000000,229691,1470,287
0,1667973764000000,229692,1470,298
0,1667973764000000,229693,1470,304
0,1667973764000000,229694,1470,213
0,1667973764000000,229695,1470,364
0,1667973764000000,229696,1470,117
0,1667973764000000,229697,1470,314
0,1667973764000000,229698,1470,329
0,1667973764000000,229699,1470,327
0,1667973764000000,229700,1470,328
0,1667973764000000,229701,1470,133
0,1667973764000000,229702,1470,125
0,1667973764000000,229703,1470,132
0,1667973764000000,229704,1470,394
0,1667973764000000,229705,1470,396
0,1667973764000000,229706,1470,402
0,1667973764000000,229707,1470,409
0,1667973764000000,229708,1470,413
0,1667973764000000,229709,1470,423
0,1667973764000000,229710,1470,422
0,1667973764000000,229711,1470,421
0,1667973764000000,229712,1470,434
0,1667973764000000,229713,1470,387
0,1667973764000000,229714,1470,388
0,1667973764000000,229715,1470,444
0,1667973764000000,229716,1470,368
0,1667973764000000,229717,1470,446
0,1667973764000000,229718,1470,445
0,1667973764000000,229719,1470,454
0,1667973764000000,230200,2241,13
0,1667973764000000,230201,2241,441
0,1667973764000000,230202,2241,427
0,1667973764000000,230203,2241,373
0,1667973764000000,230204,2237,13
0,1667973764000000,230205,2237,322
0,1667973764000000,230206,2237,321
0,1667973764000000,230207,2237,307
0,1667973764000000,230208,2237,311
0,1667973764000000,230209,2237,349
0,1667973764000000,230210,2237,380
0,1667973764000000,230211,2237,353
0,1667973764000000,230212,2237,376
0,1667973764000000,230213,2237,419
0,1667973764000000,230214,2237,321
0,1667973764000000,230215,2237,373
0,1667973764000000,230216,2237,372
0,1667973764000000,230217,2237,371
0,1667973764000000,230218,2237,397
0,1667973764000000,230220,2242,13
0,1667973764000000,230221,2242,373
0,1667973764000000,230222,2242,321
0,1667973764000000,230223,2242,372
0,1667973764000000,230224,2242,371
0,1667973764000000,230225,2242,397
0,1667973764000000,230226,2242,322
0,1667973764000000,230227,2242,307
0,1667973764000000,230228,2242,311
0,1667973764000000,230229,2242,376
0,1667973764000000,230230,2242,419
0,1667973764000000,230231,2242,349
0,1667973764000000,230232,2242,380
0,1667973764000000,230233,2242,353
0,1667973764000000,230246,2244,13
0,1667973764000000,230247,2244,322
0,1667973764000000,230248,2244,321
0,1667973764000000,230249,2244,373
0,1667973764000000,230250,2244,372
0,1667973764000000,230251,2244,371
0,1667973764000000,230252,2244,397
0,1667973764000000,230253,2244,307
0,1667973764000000,230254,2244,331
0,1667973764000000,230255,2244,309
0,1667973764000000,230256,2244,311
0,1667973764000000,230257,2244,352
0,1667973764000000,230258,2244,349
0,1667973764000000,230259,2244,380
0,1667973764000000,230260,2244,353
0,1667973764000000,230261,2244,376
0,1667973764000000,230262,2244,368
0,1667973764000000,230263,2244,351
0,1667973764000000,230264,2244,392
0,1667973764000000,230265,2244,378
0,1667973764000000,230266,2244,419
0,1667973764000000,230274,2245,13
0,1667973764000000,230275,2245,322
0,1667973764000000,230276,2245,321
0,1667973764000000,230277,2245,373
0,1667973764000000,230278,2245,372
0,1667973764000000,230279,2245,371
0,1667973764000000,230280,2245,307
0,1667973764000000,230281,2245,331
0,1667973764000000,230282,2245,309
0,1667973764000000,230283,2245,311
0,1667973764000000,230284,2245,352
0,1667973764000000,230285,2245,349
0,1667973764000000,230286,2245,380
0,1667973764000000,230287,2245,353
0,1667973764000000,230288,2245,376
0,1667973764000000,230289,2245,368
0,1667973764000000,230290,2245,351
0,1667973764000000,230291,2245,392
0,1667973764000000,230292,2245,378
0,1667973764000000,230293,2245,419
0,1667973764000000,230295,2246,13
0,1667973764000000,230299,2246,183
0,1667973764000000,230302,2246,245
0,1667973764000000,230304,2238,13
0,1667973764000000,230305,2238,117
0,1667973764000000,230306,2238,306
0,1667973764000000,230307,2238,366
0,1667973764000000,230308,2238,427
0,1667973764000000,230310,2247,13
0,1667973764000000,230311,2247,369
0,1667973764000000,230331,2248,13
0,1667973764000000,230332,2248,322
0,1667973764000000,230333,2248,397
0,1667973764000000,230334,2248,321
0,1667973764000000,230335,2248,373
0,1667973764000000,230336,2248,372
0,1667973764000000,230337,2248,371
0,1667973764000000,230338,2248,307
0,1667973764000000,230339,2248,331
0,1667973764000000,230340,2248,309
0,1667973764000000,230341,2248,311
0,1667973764000000,230342,2248,352
0,1667973764000000,230343,2248,349
0,1667973764000000,230344,2248,380
0,1667973764000000,230345,2248,353
0,1667973764000000,230346,2248,376
0,1667973764000000,230347,2248,368
0,1667973764000000,230348,2248,351
0,1667973764000000,230349,2248,392
0,1667973764000000,230350,2248,378
0,1667973764000000,230351,2248,419
0,1667973764000000,230376,740,13
0,1667973764000000,230415,740,307
0,1667973764000000,230416,740,308
0,1667973764000000,230417,740,309
0,1667973764000000,230418,740,310
0,1667973764000000,230419,740,315
0,1667973764000000,230420,740,321
0,1667973764000000,230421,740,287
0,1667973764000000,230422,740,306
0,1667973764000000,230423,740,138
0,1667973764000000,230424,740,132
0,1667973764000000,230429,740,377
0,1667973764000000,230430,740,375
0,1667973764000000,230431,740,396
0,1667973764000000,230472,1654,439
0,1667973764000000,230522,1572,13
0,1667973764000000,230523,1572,351
0,1667973764000000,230524,1572,349
0,1667973764000000,230525,1572,352
0,1667973764000000,230526,1572,353
0,1667973764000000,230527,1572,368
0,1667973764000000,230528,1572,376
0,1667973764000000,230529,1572,378
0,1667973764000000,230530,1572,332
0,1667973764000000,230531,1572,358
0,1667973764000000,230532,1572,380
0,1667973764000000,230533,1572,392
0,1667973764000000,230534,1572,287
0,1667973764000000,230535,1572,397
0,1667973764000000,230536,1572,311
0,1667973764000000,230537,1572,330
0,1667973764000000,230538,1572,403
0,1667973764000000,230539,1572,419
0,1667973764000000,230540,1572,341
0,1667973764000000,230541,1572,322
0,1667973764000000,230542,1572,321
0,1667973764000000,230543,1572,373
0,1667973764000000,230544,1572,372
0,1667973764000000,230545,1572,371
0,1667973764000000,230546,1572,309
0,1667973764000000,230547,1572,307
0,1667973764000000,230589,1560,13
0,1667973764000000,230590,1560,114
0,1667973764000000,230591,1560,117
0,1667973764000000,230592,1560,138
0,1667973764000000,230593,1560,162
0,1667973764000000,230594,1560,179
0,1667973764000000,230595,1560,178
0,1667973764000000,230596,1560,132
0,1667973764000000,230597,1560,327
0,1667973764000000,230598,1560,226
0,1667973764000000,230599,1560,341
0,1667973764000000,230600,1560,345
0,1667973764000000,230601,1560,307
0,1667973764000000,230602,1560,308
0,1667973764000000,230603,1560,309
0,1667973764000000,230604,1560,312
0,1667973764000000,230605,1560,311
0,1667973764000000,230606,1560,334
0,1667973764000000,230607,1560,344
0,1667973764000000,230608,1560,213
0,1667973764000000,230609,1560,338
0,1667973764000000,230610,1560,324
0,1667973764000000,230611,1560,359
0,1667973764000000,230612,1560,364
0,1667973764000000,230613,1560,366
0,1667973764000000,230614,1560,363
0,1667973764000000,230615,1560,375
0,1667973764000000,230616,1560,370
0,1667973764000000,230617,1560,394
0,1667973764000000,230618,1560,390
0,1667973764000000,230619,1560,352
0,1667973764000000,230620,1560,404
0,1667973764000000,230621,1560,368
0,1667973764000000,230622,1560,353
0,1667973764000000,230623,1560,376
0,1667973764000000,230624,1560,427
0,1667973764000000,230625,1560,434
0,1667973764000000,230626,1560,367
0,1667973764000000,230627,1560,360
0,1667973764000000,230628,1560,437
0,1667973764000000,230629,1560,438
0,1667973764000000,230630,1560,440
0,1667973764000000,230631,1560,441
0,1667973764000000,230632,1560,442
0,1667973764000000,230633,1560,443
0,1667973764000000,230634,1560,444
0,1667973764000000,230635,1560,445
0,1667973764000000,230636,1560,446
0,1667973764000000,230637,1560,448
0,1667973764000000,230638,1560,450
0,1667973764000000,230639,1560,453
0,1667973764000000,230640,1560,349
0,1667973764000000,230641,1560,378
0,1667973764000000,230642,1560,392
0,1667973764000000,230643,1560,380
0,1667973764000000,230644,1560,455
0,1667973764000000,230645,1560,351
0,1667973764000000,230646,1560,456
0,1667973764000000,230647,2242,331
0,1667973764000000,230648,2237,331
0,1667973764000000,230649,2242,309
0,1667973764000000,230650,2237,309
0,1667973764000000,230651,2242,392
0,1667973764000000,230652,2237,392
0,1667973764000000,230653,2242,378
0,1667973764000000,230654,2237,378
0,1667973764000000,230655,2242,352
0,1667973764000000,230656,2237,352
0,1667973764000000,230661,1654,456
0,1667973764000000,230662,1653,456
0,1667973764000000,230663,2213,456
0,1667973764000000,230666,2251,13
0,1667973764000000,230667,2251,321
0,1667973764000000,230668,2251,373
0,1667973764000000,230669,2251,372
0,1667973764000000,230670,2251,371
0,1667973764000000,230671,2251,307
0,1667973764000000,230672,2251,309
0,1667973764000000,230673,2251,311
0,1667973764000000,230674,2251,392
0,1667973764000000,230675,2251,419
0,1667973764000000,230676,2251,352
0,1667973764000000,230677,2251,322
0,1667973764000000,230678,2251,380
0,1667973764000000,230679,2251,353
0,1667973764000000,230680,2251,376
0,1667973764000000,230681,1285,13
0,1667973764000000,230682,1285,213
0,1667973764000000,230683,1285,114
0,1667973764000000,230684,1285,195
0,1667973764000000,230685,1285,117
0,1667973764000000,230686,1285,138
0,1667973764000000,230687,1285,162
0,1667973764000000,230688,1285,179
0,1667973764000000,230689,1285,178
0,1667973764000000,230690,1285,120
0,1667973764000000,230691,1285,124
0,1667973764000000,230692,1285,125
0,1667973764000000,230693,1285,132
0,1667973764000000,230694,1285,133
0,1667973764000000,230696,1285,265
0,1667973764000000,230697,1285,287
0,1667973764000000,230698,1285,318
0,1667973764000000,230699,1285,333
0,1667973764000000,230700,1285,334
0,1667973764000000,230701,1285,336
0,1667973764000000,230702,1285,335
0,1667973764000000,230703,1285,350
0,1667973764000000,230704,1285,359
0,1667973764000000,230705,1285,360
0,1667973764000000,230706,1285,395
0,1667973764000000,230707,1285,439
0,1667973764000000,230708,1285,448
0,1667973764000000,230709,1285,456
0,1667973764000000,230725,2240,13
0,1667973764000000,230726,2240,321
0,1667973764000000,230727,2240,307
0,1667973764000000,230728,2240,311
0,1667973764000000,230729,2240,380
0,1667973764000000,230730,2240,353
0,1667973764000000,230731,2240,376
0,1667973764000000,230732,2240,373
0,1667973764000000,230733,2240,372
0,1667973764000000,230734,2240,371
0,1667973764000000,230735,2240,392
0,1667973764000000,230736,2240,419
0,1667973764000000,230737,2240,309
0,1667973764000000,230738,2240,349
0,1667973764000000,230766,583,13
0,1667973764000000,230878,583,114
0,1667973764000000,230881,583,117
0,1667973764000000,230884,583,120
0,1667973764000000,230888,583,124
0,1667973764000000,230889,583,125
0,1667973764000000,230894,583,132
0,1667973764000000,230895,583,133
0,1667973764000000,230898,583,136
0,1667973764000000,230900,583,138
0,1667973764000000,230921,583,162
0,1667973764000000,230934,583,178
0,1667973764000000,230935,583,179
0,1667973764000000,230939,583,183
0,1667973764000000,230946,583,193
0,1667973764000000,230948,583,195
0,1667973764000000,230949,583,196
0,1667973764000000,230961,583,213
0,1667973764000000,230974,583,226
0,1667973764000000,230987,583,243
0,1667973764000000,230989,583,245
0,1667973764000000,231009,583,265
0,1667973764000000,231030,929,13
0,1667973764000000,231124,929,114
0,1667973764000000,231127,929,117
0,1667973764000000,231130,929,120
0,1667973764000000,231134,929,124
0,1667973764000000,231135,929,125
0,1667973764000000,231140,929,132
0,1667973764000000,231142,929,133
0,1667973764000000,231145,929,136
0,1667973764000000,231147,929,138
0,1667973764000000,231170,929,162
0,1667973764000000,231186,929,178
0,1667973764000000,231187,929,179
0,1667973764000000,231191,929,183
0,1667973764000000,231199,929,193
0,1667973764000000,231201,929,195
0,1667973764000000,231202,929,196
0,1667973764000000,231218,929,213
0,1667973764000000,231231,929,226
0,1667973764000000,231245,929,242
0,1667973764000000,231246,929,243
0,1667973764000000,231248,929,245
0,1667973764000000,231268,929,265
0,1667973764000000,231288,929,286
0,1667973764000000,231289,929,287
0,1667973764000000,231302,929,298
0,1667973764000000,231304,929,300
0,1667973764000000,231306,929,304
0,1667973764000000,231308,929,306
0,1667973764000000,231309,929,307
0,1667973764000000,231310,929,308
0,1667973764000000,231311,929,309
0,1667973764000000,231312,929,310
0,1667973764000000,231313,929,311
0,1667973764000000,231314,929,312
0,1667973764000000,231315,929,313
0,1667973764000000,231316,929,314
0,1667973764000000,231317,929,315
0,1667973764000000,231318,929,316
0,1667973764000000,231319,929,317
0,1667973764000000,231320,929,318
0,1667973764000000,231321,929,319
0,1667973764000000,231322,929,320
0,1667973764000000,231323,929,321
0,1667973764000000,231324,929,322
0,1667973764000000,231325,929,323
0,1667973764000000,231326,929,324
0,1667973764000000,231327,929,325
0,1667973764000000,231328,929,326
0,1667973764000000,231329,929,327
0,1667973764000000,231330,929,328
0,1667973764000000,231331,929,329
0,1667973764000000,231332,929,330
0,1667973764000000,231333,929,331
0,1667973764000000,231334,929,332
0,1667973764000000,231335,929,340
0,1667973764000000,231336,929,341
0,1667973764000000,231337,929,337
0,1667973764000000,231338,929,338
0,1667973764000000,231339,929,339
0,1667973764000000,231340,929,345
0,1667973764000000,231341,929,346
0,1667973764000000,231342,929,347
0,1667973764000000,231343,929,350
0,1667973764000000,231344,929,349
0,1667973764000000,231345,929,351
0,1667973764000000,231346,929,352
0,1667973764000000,231347,929,353
0,1667973764000000,231348,929,354
0,1667973764000000,231349,929,279
0,1667973764000000,231350,929,359
0,1667973764000000,231351,929,360
0,1667973764000000,231352,929,361
0,1667973764000000,231353,929,362
0,1667973764000000,231354,929,356
0,1667973764000000,231355,929,357
0,1667973764000000,231356,929,358
0,1667973764000000,231357,929,380
0,1667973764000000,231358,929,381
0,1667973764000000,231359,929,382
0,1667973764000000,231360,929,383
0,1667973764000000,231361,929,384
0,1667973764000000,231362,929,385
0,1667973764000000,231363,929,386
0,1667973764000000,231364,929,387
0,1667973764000000,231365,929,388
0,1667973764000000,231366,929,389
0,1667973764000000,231367,929,390
0,1667973764000000,231368,929,391
0,1667973764000000,231369,929,392
0,1667973764000000,231370,929,393
0,1667973764000000,231371,929,394
0,1667973764000000,231372,929,395
0,1667973764000000,231373,929,396
0,1667973764000000,231374,929,333
0,1667973764000000,231375,929,334
0,1667973764000000,231376,929,335
0,1667973764000000,231377,929,336
0,1667973764000000,231378,929,342
0,1667973764000000,231379,929,344
0,1667973764000000,231380,929,355
0,1667973764000000,231381,929,363
0,1667973764000000,231382,929,364
0,1667973764000000,231383,929,365
0,1667973764000000,231384,929,366
0,1667973764000000,231385,929,367
0,1667973764000000,231386,929,368
0,1667973764000000,231387,929,369
0,1667973764000000,231388,929,370
0,1667973764000000,231389,929,371
0,1667973764000000,231390,929,372
0,1667973764000000,231391,929,373
0,1667973764000000,231392,929,374
0,1667973764000000,231393,929,375
0,1667973764000000,231394,929,376
0,1667973764000000,231395,929,377
0,1667973764000000,231396,929,378
0,1667973764000000,231397,929,379
0,1667973764000000,231398,929,397
0,1667973764000000,231399,929,398
0,1667973764000000,231400,929,399
0,1667973764000000,231401,929,400
0,1667973764000000,231402,929,402
0,1667973764000000,231403,929,403
0,1667973764000000,231404,929,404
0,1667973764000000,231405,929,405
0,1667973764000000,231406,929,406
0,1667973764000000,231407,929,407
0,1667973764000000,231408,929,408
0,1667973764000000,231409,929,409
0,1667973764000000,232553,2255,13
0,1667973764000000,232570,1470,457
0,1667973764000000,232675,2239,13
0,1667973764000000,232676,2239,322
0,1667973764000000,232677,2239,321
0,1667973764000000,232678,2239,373
0,1667973764000000,232679,2239,372
0,1667973764000000,232680,2239,371
0,1667973764000000,232681,2239,307
0,1667973764000000,232682,2239,331
0,1667973764000000,232683,2239,309
0,1667973764000000,232684,2239,311
0,1667973764000000,232685,2239,352
0,1667973764000000,232686,2239,349
0,1667973764000000,232687,2239,380
0,1667973764000000,232688,2239,353
0,1667973764000000,232689,2239,376
0,1667973764000000,232690,2239,368
0,1667973764000000,232691,2239,351
0,1667973764000000,232692,2239,392
0,1667973764000000,232693,2239,378
0,1667973764000000,232694,2239,397
0,1667973764000000,232719,2160,13
0,1667973764000000,232720,2160,15
0,1667973764000000,232721,2160,410
0,1667973764000000,232722,2160,304
0,1667973764000000,232723,2160,298
0,1667973764000000,232724,2160,340
0,1667973764000000,232725,2160,339
0,1667973764000000,232726,2160,341
0,1667973764000000,232727,2160,342
0,1667973764000000,232728,2160,344
0,1667973764000000,232729,2160,345
0,1667973764000000,232730,2160,346
0,1667973764000000,232731,2160,347
0,1667973764000000,232732,2160,349
0,1667973764000000,232733,2160,350
0,1667973764000000,232734,2160,351
0,1667973764000000,232735,2160,352
0,1667973764000000,232736,2160,353
0,1667973764000000,232737,2160,354
0,1667973764000000,232738,2160,355
0,1667973764000000,232739,2160,356
0,1667973764000000,232740,2160,357
0,1667973764000000,232741,2160,358
0,1667973764000000,232742,2160,359
0,1667973764000000,232743,2160,360
0,1667973764000000,232744,2160,361
0,1667973764000000,232745,2160,362
0,1667973764000000,232746,2160,363
0,1667973764000000,232747,2160,364
0,1667973764000000,232748,2160,365
0,1667973764000000,232749,2160,366
0,1667973764000000,232750,2160,367
0,1667973764000000,232751,2160,368
0,1667973764000000,232752,2160,369
0,1667973764000000,232753,2160,370
0,1667973764000000,232754,2160,371
0,1667973764000000,232755,2160,372
0,1667973764000000,232756,2160,373
0,1667973764000000,232757,2160,374
0,1667973764000000,232758,2160,375
0,1667973764000000,232759,2160,376
0,1667973764000000,232760,2160,377
0,1667973764000000,232761,2160,378
0,1667973764000000,232762,2160,379
0,1667973764000000,232763,2160,380
0,1667973764000000,232764,2160,381
0,1667973764000000,232765,2160,382
0,1667973764000000,232766,2160,383
0,1667973764000000,232767,2160,384
0,1667973764000000,232768,2160,385
0,1667973764000000,232769,2160,386
0,1667973764000000,232770,2160,387
0,1667973764000000,232771,2160,388
0,1667973764000000,232772,2160,389
0,1667973764000000,232773,2160,390
0,1667973764000000,232774,2160,391
0,1667973764000000,232775,2160,392
0,1667973764000000,232776,2160,393
0,1667973764000000,232777,2160,394
0,1667973764000000,232778,2160,395
0,1667973764000000,232779,2160,396
0,1667973764000000,232780,2160,397
0,1667973764000000,232781,2160,398
0,1667973764000000,232782,2160,399
0,1667973764000000,232783,2160,400
0,1667973764000000,232784,2160,402
0,1667973764000000,232785,2160,403
0,1667973764000000,232786,2160,404
0,1667973764000000,232787,2160,405
0,1667973764000000,232788,2160,406
0,1667973764000000,232789,2160,407
0,1667973764000000,232790,2160,408
0,1667973764000000,232791,2160,409
0,1667973764000000,232792,2160,411
0,1667973764000000,232793,2160,412
0,1667973764000000,232794,2160,413
0,1667973764000000,232795,2160,414
0,1667973764000000,232796,2160,415
0,1667973764000000,232797,2160,416
0,1667973764000000,232798,2160,419
0,1667973764000000,232799,2160,420
0,1667973764000000,232800,2160,421
0,1667973764000000,232801,2160,422
0,1667973764000000,232802,2160,423
0,1667973764000000,232803,2160,427
0,1667973764000000,232804,2160,428
0,1667973764000000,232805,2160,429
0,1667973764000000,232806,2160,430
0,1667973764000000,232807,2160,431
0,1667973764000000,232808,2160,433
0,1667973764000000,232809,2160,434
0,1667973764000000,232810,2160,435
0,1667973764000000,232811,2160,436
0,1667973764000000,232812,2160,332
0,1667973764000000,232813,2160,308
0,1667973764000000,232814,2160,309
0,1667973764000000,232815,2160,312
0,1667973764000000,232816,2160,307
0,1667973764000000,232817,2160,310
0,1667973764000000,232818,2160,311
0,1667973764000000,232819,2160,313
0,1667973764000000,232820,2160,315
0,1667973764000000,232821,2160,321
0,1667973764000000,232822,2160,322
0,1667973764000000,232823,2160,330
0,1667973764000000,232824,2160,331
0,1667973764000000,232825,2160,439
0,1667973764000000,232826,2160,380
0,1667973764000000,232849,2258,13
0,1667973764000000,232850,2258,322
0,1667973764000000,232851,2258,397
0,1667973764000000,232852,2258,373
0,1667973764000000,232853,2258,372
0,1667973764000000,232854,2258,371
0,1667973764000000,232855,2258,321
0,1667973764000000,232856,2258,307
0,1667973764000000,232857,2258,331
0,1667973764000000,232858,2258,309
0,1667973764000000,232859,2258,311
0,1667973764000000,232860,2258,352
0,1667973764000000,232861,2258,349
0,1667973764000000,232862,2258,380
0,1667973764000000,232863,2258,353
0,1667973764000000,232864,2258,376
0,1667973764000000,232865,2258,368
0,1667973764000000,232866,2258,351
0,1667973764000000,232867,2258,392
0,1667973764000000,232868,2258,378
0,1667973764000000,232869,2258,419
0,1667973764000000,232870,2259,13
0,1667973764000000,232871,2260,13
0,1667973764000000,232873,2261,13
0,1667973764000000,232874,2261,321
0,1667973764000000,232875,2261,371
0,1667973764000000,232876,2261,372
0,1667973764000000,232877,2261,309
0,1667973764000000,232879,1653,443
0,1667973764000000,232880,2213,443
0,1667973764000000,232881,1654,443
0,1667973764000000,232886,2262,13
0,1667973764000000,232925,2264,13
0,1667973764000000,232926,2265,13
0,1667973764000000,232929,2267,13
0,1667973764000000,232930,2267,378
0,1667973764000000,232968,931,13
0,1667973764000000,233084,931,15
0,1667973764000000,233085,931,138
0,1667973764000000,233086,931,242
0,1667973764000000,233109,931,309
0,1667973764000000,233110,931,313
0,1667973764000000,233208,931,114
0,1667973764000000,233209,931,117
0,1667973764000000,233210,931,120
0,1667973764000000,233212,931,124
0,1667973764000000,233213,931,125
0,1667973764000000,233216,931,132
0,1667973764000000,233217,931,133
0,1667973764000000,233220,931,136
0,1667973764000000,233224,931,162
0,1667973764000000,233225,931,178
0,1667973764000000,233226,931,179
0,1667973764000000,233227,931,183
0,1667973764000000,233228,931,193
0,1667973764000000,233230,931,195
0,1667973764000000,233231,931,196
0,1667973764000000,233233,931,213
0,1667973764000000,233234,931,226
0,1667973764000000,233235,931,243
0,1667973764000000,233236,931,245
0,1667973764000000,233239,931,265
0,1667973764000000,233246,931,286
0,1667973764000000,233247,931,287
0,1667973764000000,233250,931,298
0,1667973764000000,233252,931,300
0,1667973764000000,233254,931,304
0,1667973764000000,233256,931,306
0,1667973764000000,233257,931,307
0,1667973764000000,233258,931,308
0,1667973764000000,233259,931,310
0,1667973764000000,233260,931,311
0,1667973764000000,233261,931,312
0,1667973764000000,233262,931,314
0,1667973764000000,233263,931,315
0,1667973764000000,233264,931,316
0,1667973764000000,233265,931,317
0,1667973764000000,233266,931,318
0,1667973764000000,233267,931,319
0,1667973764000000,233268,931,320
0,1667973764000000,233269,931,321
0,1667973764000000,233270,931,322
0,1667973764000000,233271,931,323
0,1667973764000000,233272,931,324
0,1667973764000000,233273,931,325
0,1667973764000000,233274,931,326
0,1667973764000000,233275,931,327
0,1667973764000000,233276,931,328
0,1667973764000000,233277,931,329
0,1667973764000000,233278,931,330
0,1667973764000000,233279,931,331
0,1667973764000000,233280,931,332
0,1667973764000000,233281,931,340
0,1667973764000000,233282,931,341
0,1667973764000000,233283,931,337
0,1667973764000000,233284,931,338
0,1667973764000000,233285,931,339
0,1667973764000000,233286,931,345
0,1667973764000000,233287,931,346
0,1667973764000000,233288,931,347
0,1667973764000000,233289,931,350
0,1667973764000000,233290,931,349
0,1667973764000000,233291,931,351
0,1667973764000000,233292,931,352
0,1667973764000000,233293,931,353
0,1667973764000000,233294,931,354
0,1667973764000000,233295,931,356
0,1667973764000000,233296,931,357
0,1667973764000000,233297,931,358
0,1667973764000000,233298,931,380
0,1667973764000000,233299,931,381
0,1667973764000000,233300,931,382
0,1667973764000000,233301,931,383
0,1667973764000000,233302,931,384
0,1667973764000000,233303,931,385
0,1667973764000000,233304,931,386
0,1667973764000000,233305,931,387
0,1667973764000000,233306,931,388
0,1667973764000000,233307,931,389
0,1667973764000000,233308,931,390
0,1667973764000000,233309,931,391
0,1667973764000000,233310,931,392
0,1667973764000000,233311,931,393
0,1667973764000000,233312,931,394
0,1667973764000000,233313,931,395
0,1667973764000000,233314,931,370
0,1667973764000000,233315,931,392
0,1667973764000000,233925,1461,339
0,1667973764000000,233929,2280,13
0,1667973764000000,233930,2280,443
0,1667973764000000,233931,2015,13
0,1667973764000000,233932,2015,311
0,1667973764000000,233933,2015,322
0,1667973764000000,233934,2015,331
0,1667973764000000,233935,2015,321
0,1667973764000000,233936,2015,371
0,1667973764000000,233937,2015,372
0,1667973764000000,233938,2015,373
0,1667973764000000,233939,2015,349
0,1667973764000000,233940,2015,392
0,1667973764000000,233941,2015,353
0,1667973764000000,233942,2015,307
0,1667973764000000,233943,2015,352
0,1667973764000000,233944,2015,380
0,1667973764000000,233945,2015,376
0,1667973764000000,233946,2015,351
0,1667973764000000,233947,2015,332
0,1667973764000000,233948,2015,368
0,1667973764000000,233949,2015,309
0,1667973764000000,233950,2015,419
0,1667973764000000,233951,2015,330
0,1667973764000000,233952,2015,403
0,1667973764000000,233957,2282,13
0,1667973764000000,233958,2282,322
0,1667973764000000,233959,2282,321
0,1667973764000000,233960,2282,373
0,1667973764000000,233961,2282,372
0,1667973764000000,233962,2282,371
0,1667973764000000,233963,2282,307
0,1667973764000000,233964,2282,331
0,1667973764000000,233965,2282,309
0,1667973764000000,233966,2282,311
0,1667973764000000,233967,2282,330
0,1667973764000000,233968,2282,403
0,1667973764000000,233969,2282,352
0,1667973764000000,233970,2282,349
0,1667973764000000,233971,2282,380
0,1667973764000000,233972,2282,353
0,1667973764000000,233973,2282,376
0,1667973764000000,233974,2282,368
0,1667973764000000,233975,2282,351
0,1667973764000000,233976,2282,392
0,1667973764000000,233977,2282,419
0,1667973764000000,234004,2252,13
0,1667973764000000,234005,2252,322
0,1667973764000000,234006,2252,321
0,1667973764000000,234007,2252,373
0,1667973764000000,234008,2252,372
0,1667973764000000,234009,2252,371
0,1667973764000000,234010,2252,307
0,1667973764000000,234011,2252,309
0,1667973764000000,234012,2252,311
0,1667973764000000,234013,2252,392
0,1667973764000000,234014,2252,419
0,1667973764000000,234015,2252,352
0,1667973764000000,234016,2252,380
0,1667973764000000,234017,2252,353
0,1667973764000000,234018,2252,376
0,1667973764000000,234019,2252,349
0,1667973764000000,234070,2284,13
0,1667973764000000,234071,2284,366
0,1667973764000000,234072,2284,117
0,1667973764000000,234261,2286,13
0,1667973764000000,234262,2286,125
0,1667973764000000,234263,2286,133
0,1667973764000000,234264,2286,354
0,1667973764000000,234304,2288,13
0,1667973764000000,234305,2289,13
0,1667973764000000,234557,2233,13
0,1667973764000000,234558,2233,117
0,1667973764000000,234559,2233,138
0,1667973764000000,234560,2233,124
